,ad_id,ad_name,adset_name,campaign_name,card_adds,cart_adds,checkouts,clicks,cpc,cpm,date_start,date_stop,impressions,purchases,spend,view_contents,creative,idcreative,status,targeting,idid,image_url,object_story_spec,title
72,23843235027560483,Default name - Conversions,AUS Suit Collection,Suit Collection - AUS LLA 45-54 - FB Only,,0,0,18,1.126111,30.805471,2019-01-25,2019-02-23,658,0,20.27,4,23843236782570483,23843215042280483,ACTIVE,"<Targeting> {
    ""age_max"": 55,
    ""age_min"": 18,
    ""audience_network_positions"": [
        ""instream_video""
    ],
    ""custom_audiences"": [
        {
            ""id"": ""23843214903300483"",
            ""name"": ""Web Visit 180 day  - w/o Purchase in Last 30""
        }
    ],
    ""device_platforms"": [
        ""mobile"",
        ""desktop""
    ],
    ""facebook_positions"": [
        ""feed"",
        ""right_hand_column"",
        ""suggested_video"",
        ""marketplace""
    ],
    ""flexible_spec"": [
        {
            ""interests"": [
                {
                    ""id"": ""6003172273055"",
                    ""name"": ""Sustainability""
                },
                {
                    ""id"": ""6003288328927"",
                    ""name"": ""Ethical consumerism""
                }
            ]
        }
    ],
    ""geo_locations"": {
        ""countries"": [
            ""CA""
        ],
        ""location_types"": [
            ""home"",
            ""recent""
        ]
    },
    ""messenger_positions"": [
        ""messenger_home""
    ],
    ""publisher_platforms"": [
        ""facebook"",
        ""audience_network"",
        ""messenger""
    ]
}",23843242242340483,https://scontent.xx.fbcdn.net/v/t45.1600-4/53004122_23843242182780483_6602164963668656128_n.png?_nc_cat=103&_nc_ht=scontent.xx&oh=f9aaf1eb80bf6fe9640975a231fc73bc&oe=5D1AE057,"<AdCreativeObjectStorySpec> {
    ""link_data"": {
        ""attachment_style"": ""link"",
        ""call_to_action"": {
            ""type"": ""SHOP_NOW""
        },
        ""image_crops"": {
            ""100x100"": [
                [
                    0,
                    495
                ],
                [
                    1024,
                    1519
                ]
            ]
        },
        ""image_hash"": ""5a561d92cb88ba2205c7b396d36d3656"",
        ""link"": ""https://lezethelabel.com/collections/pants/products/wow-leg"",
        ""message"": ""The Everyday Pants are made to empower women and defy traditional work-wear! \ud83d\udc9e\n\n\u2705Wrinkle Resistant\n\u2705Odor Repellent\n\u2705Moisture Wicking\n\nShop our Eco Friendly Pants Now! \n>> http://bit.ly/EverydayPants-Black <<"",
        ""name"": ""Empowering & Defying Traditional Work-Wear\ud83d\udc96""
    },
    ""page_id"": ""233184620523144""
}",Empowering & Defying Traditional Work-Wear💖
73,23843225260850483,Website Video,LLA AUS 5% - 18+ Female FB ONLY - Copy,Best Performers -- Sustainability & Suit Collection #2,1.0,0,1,41,1.19881,30.552184,2019-01-25,2019-02-23,1648,1,50.35,24,23843236782180483,23843215185740483,PAUSED,"<Targeting> {
    ""age_max"": 65,
    ""age_min"": 18,
    ""audience_network_positions"": [
        ""classic"",
        ""rewarded_video""
    ],
    ""custom_audiences"": [
        {
            ""id"": ""23843215056260483"",
            ""name"": ""Lookalike (CA, US, 1%) - LEZE The Label - Kickstarter Customer Audience  - Value Based - July 28""
        }
    ],
    ""device_platforms"": [
        ""mobile"",
        ""desktop""
    ],
    ""facebook_positions"": [
        ""feed"",
        ""right_hand_column"",
        ""marketplace""
    ],
    ""flexible_spec"": [
        {
            ""interests"": [
                {
                    ""id"": ""6003172273055"",
                    ""name"": ""Sustainability""
                },
                {
                    ""id"": ""6003288328927"",
                    ""name"": ""Ethical consumerism""
                },
                {
                    ""id"": ""6003641846820"",
                    ""name"": ""Veganism""
                },
                {
                    ""id"": ""6015642401201"",
                    ""name"": ""tentree""
                }
            ]
        }
    ],
    ""geo_locations"": {
        ""countries"": [
            ""CA""
        ],
        ""location_types"": [
            ""home"",
            ""recent""
        ]
    },
    ""publisher_platforms"": [
        ""facebook"",
        ""audience_network""
    ]
}",23843242239680483,https://scontent.xx.fbcdn.net/v/t45.1600-4/52910560_23843242235940483_7020927028102692864_n.png?_nc_cat=108&_nc_ht=scontent.xx&oh=4ad667827cb1614392fe315cd88a5924&oe=5D1F8F59,"<AdCreativeObjectStorySpec> {
    ""instagram_actor_id"": ""1359743614102067"",
    ""link_data"": {
        ""attachment_style"": ""link"",
        ""call_to_action"": {
            ""type"": ""SHOP_NOW""
        },
        ""image_crops"": {
            ""100x100"": [
                [
                    0,
                    517
                ],
                [
                    1365,
                    1882
                ]
            ]
        },
        ""image_hash"": ""76b7f36434fd54956613e85e29d48e1a"",
        ""link"": ""https://lezethelabel.com/collections/pants/products/wow-leg"",
        ""message"": ""The Wow Pants are made to empower women and defy traditional work-wear! \ud83d\udc9e\nShop our Eco Friendly Pants Now! \n>> http://bit.ly/Wow-Pants <<"",
        ""name"": ""Pants you feel good in - and good about.\ud83d\udc96""
    },
    ""page_id"": ""233184620523144""
}",Pants you feel good in - and good about.💖
74,23843225260800483,US LLA 1% - Purchase - Nurture Video - Copy,US/CA/AU/NZ_Desktop/Mobile_FB-Remarketing-Website-RM-120Days_EN - Copy,Best Performers -- Sustainability & Suit Collection #2,1.0,0,1,23,1.720385,30.366599,2019-01-25,2019-02-23,1473,0,44.73,7,23843236782090483,23843215045390483,ACTIVE,"<Targeting> {
    ""age_max"": 55,
    ""age_min"": 18,
    ""audience_network_positions"": [
        ""instream_video""
    ],
    ""custom_audiences"": [
        {
            ""id"": ""23843214903300483"",
            ""name"": ""Web Visit 180 day  - w/o Purchase in Last 30""
        }
    ],
    ""device_platforms"": [
        ""mobile"",
        ""desktop""
    ],
    ""facebook_positions"": [
        ""feed"",
        ""right_hand_column"",
        ""suggested_video"",
        ""marketplace""
    ],
    ""flexible_spec"": [
        {
            ""interests"": [
                {
                    ""id"": ""6003172273055"",
                    ""name"": ""Sustainability""
                },
                {
                    ""id"": ""6003288328927"",
                    ""name"": ""Ethical consumerism""
                }
            ]
        }
    ],
    ""geo_locations"": {
        ""countries"": [
            ""CA""
        ],
        ""location_types"": [
            ""home"",
            ""recent""
        ]
    },
    ""messenger_positions"": [
        ""messenger_home""
    ],
    ""publisher_platforms"": [
        ""facebook"",
        ""audience_network"",
        ""messenger""
    ]
}",23843242238940483,https://scontent.xx.fbcdn.net/v/t45.1600-4/52910560_23843242235940483_7020927028102692864_n.png?_nc_cat=108&_nc_ht=scontent.xx&oh=4ad667827cb1614392fe315cd88a5924&oe=5D1F8F59,"<AdCreativeObjectStorySpec> {
    ""instagram_actor_id"": ""1359743614102067"",
    ""link_data"": {
        ""attachment_style"": ""link"",
        ""call_to_action"": {
            ""type"": ""SHOP_NOW""
        },
        ""image_crops"": {
            ""100x100"": [
                [
                    0,
                    526
                ],
                [
                    1365,
                    1891
                ]
            ]
        },
        ""image_hash"": ""76b7f36434fd54956613e85e29d48e1a"",
        ""link"": ""https://lezethelabel.com/collections/pants/products/wow-leg"",
        ""message"": ""Empowering Women & Defying Traditional Work-Wear\ud83d\udc9e\nShop our Eco Friendly Pants Now! \n>> http://bit.ly/Wow-Pants <<"",
        ""name"": ""Empowering & Defying Traditional Workwear\ud83d\udc96""
    },
    ""page_id"": ""233184620523144""
}",Empowering & Defying Traditional Workwear💖
75,23843094247430483,Video_Square_Intro_9s - Copy,Rewards LLA AUS IG ONLY,WC - Purchases,,0,0,42,0.72093,24.124514,2019-01-25,2019-02-23,1285,0,31.0,28,23843236781690483,23843236649710483,ACTIVE,"<Targeting> {
    ""age_max"": 55,
    ""age_min"": 30,
    ""custom_audiences"": [
        {
            ""id"": ""23843236615620483"",
            ""name"": ""Add To Cart - Last 90""
        }
    ],
    ""device_platforms"": [
        ""mobile"",
        ""desktop""
    ],
    ""facebook_positions"": [
        ""feed"",
        ""right_hand_column""
    ],
    ""genders"": [
        2
    ],
    ""geo_locations"": {
        ""countries"": [
            ""AU""
        ],
        ""location_types"": [
            ""home"",
            ""recent""
        ]
    },
    ""instagram_positions"": [
        ""stream"",
        ""story""
    ],
    ""publisher_platforms"": [
        ""facebook"",
        ""instagram""
    ],
    ""targeting_optimization"": ""expansion_all""
}",23843242238310483,https://scontent.xx.fbcdn.net/v/t45.1600-4/52910560_23843242235940483_7020927028102692864_n.png?_nc_cat=108&_nc_ht=scontent.xx&oh=4ad667827cb1614392fe315cd88a5924&oe=5D1F8F59,"<AdCreativeObjectStorySpec> {
    ""instagram_actor_id"": ""1359743614102067"",
    ""link_data"": {
        ""attachment_style"": ""link"",
        ""call_to_action"": {
            ""type"": ""SHOP_NOW""
        },
        ""image_crops"": {
            ""100x100"": [
                [
                    0,
                    526
                ],
                [
                    1365,
                    1891
                ]
            ]
        },
        ""image_hash"": ""76b7f36434fd54956613e85e29d48e1a"",
        ""link"": ""https://lezethelabel.com/collections/pants/products/wow-leg"",
        ""message"": ""Empowering Women & Defying Traditional Work-Wear\ud83d\udc9e\nShop our Eco Friendly Pants Now! \n>> http://bit.ly/Wow-Pants <<"",
        ""name"": ""Empowering & Defying Traditional Workwear\ud83d\udc96""
    },
    ""page_id"": ""233184620523144""
}",Empowering & Defying Traditional Workwear💖
76,23843196055480483,Find Your Power Collection,Cold VV 75%+ 60 day traffic,CM_Traffic_Warm,,0,0,21,0.270345,12.327044,2019-01-25,2019-02-23,636,0,7.84,2,23843236781540483,23843215183070483,PAUSED,"<Targeting> {
    ""age_max"": 65,
    ""age_min"": 18,
    ""audience_network_positions"": [
        ""classic"",
        ""rewarded_video""
    ],
    ""custom_audiences"": [
        {
            ""id"": ""23843202229930483"",
            ""name"": ""Lookalike (US, 1%) - Purchase 180 Days""
        }
    ],
    ""device_platforms"": [
        ""mobile"",
        ""desktop""
    ],
    ""facebook_positions"": [
        ""feed"",
        ""right_hand_column"",
        ""marketplace""
    ],
    ""flexible_spec"": [
        {
            ""interests"": [
                {
                    ""id"": ""6003172273055"",
                    ""name"": ""Sustainability""
                },
                {
                    ""id"": ""6003288328927"",
                    ""name"": ""Ethical consumerism""
                },
                {
                    ""id"": ""6003641846820"",
                    ""name"": ""Veganism""
                },
                {
                    ""id"": ""6015642401201"",
                    ""name"": ""tentree""
                }
            ]
        }
    ],
    ""geo_locations"": {
        ""countries"": [
            ""US""
        ],
        ""location_types"": [
            ""home"",
            ""recent""
        ]
    },
    ""publisher_platforms"": [
        ""facebook"",
        ""audience_network""
    ]
}",23843242224320483,https://scontent.xx.fbcdn.net/v/t45.1600-4/53004122_23843242182780483_6602164963668656128_n.png?_nc_cat=103&_nc_ht=scontent.xx&oh=f9aaf1eb80bf6fe9640975a231fc73bc&oe=5D1AE057,"<AdCreativeObjectStorySpec> {
    ""instagram_actor_id"": ""1359743614102067"",
    ""link_data"": {
        ""attachment_style"": ""link"",
        ""call_to_action"": {
            ""type"": ""SHOP_NOW""
        },
        ""image_crops"": {
            ""100x100"": [
                [
                    0,
                    509
                ],
                [
                    1024,
                    1533
                ]
            ]
        },
        ""image_hash"": ""5a561d92cb88ba2205c7b396d36d3656"",
        ""link"": ""https://lezethelabel.com/collections/pants/products/wow-leg"",
        ""message"": ""Empowering Women & Defying Traditional Work-Wear\ud83d\udc9e\nShop our Eco Friendly Pants Now! \n>> http://bit.ly/Wow-Pants <<"",
        ""name"": ""Empowering & Defying Traditional Workwear\ud83d\udc96""
    },
    ""page_id"": ""233184620523144""
}",Empowering & Defying Traditional Workwear💖
77,23843199119730483,15% Offer_Special pricing,Retargeting_15% Offer,CM_WC_Retargeting_15% Offer_01/2019,27.0,0,38,687,1.002464,17.841533,2019-01-25,2019-02-23,42646,6,760.87,296,23843236781530483,23843215180440483,ACTIVE,"<Targeting> {
    ""age_max"": 65,
    ""age_min"": 18,
    ""audience_network_positions"": [
        ""classic"",
        ""rewarded_video""
    ],
    ""custom_audiences"": [
        {
            ""id"": ""23843202229930483"",
            ""name"": ""Lookalike (US, 1%) - Purchase 180 Days""
        }
    ],
    ""device_platforms"": [
        ""mobile"",
        ""desktop""
    ],
    ""facebook_positions"": [
        ""feed"",
        ""right_hand_column"",
        ""marketplace""
    ],
    ""flexible_spec"": [
        {
            ""interests"": [
                {
                    ""id"": ""6003172273055"",
                    ""name"": ""Sustainability""
                },
                {
                    ""id"": ""6003288328927"",
                    ""name"": ""Ethical consumerism""
                },
                {
                    ""id"": ""6003641846820"",
                    ""name"": ""Veganism""
                },
                {
                    ""id"": ""6015642401201"",
                    ""name"": ""tentree""
                }
            ]
        }
    ],
    ""geo_locations"": {
        ""countries"": [
            ""US""
        ],
        ""location_types"": [
            ""home"",
            ""recent""
        ]
    },
    ""publisher_platforms"": [
        ""facebook"",
        ""audience_network""
    ]
}",23843242224120483,https://scontent.xx.fbcdn.net/v/t45.1600-4/53004122_23843242182780483_6602164963668656128_n.png?_nc_cat=103&_nc_ht=scontent.xx&oh=f9aaf1eb80bf6fe9640975a231fc73bc&oe=5D1AE057,"<AdCreativeObjectStorySpec> {
    ""instagram_actor_id"": ""1359743614102067"",
    ""link_data"": {
        ""attachment_style"": ""link"",
        ""call_to_action"": {
            ""type"": ""SHOP_NOW""
        },
        ""image_crops"": {
            ""100x100"": [
                [
                    0,
                    509
                ],
                [
                    1024,
                    1533
                ]
            ]
        },
        ""image_hash"": ""5a561d92cb88ba2205c7b396d36d3656"",
        ""link"": ""https://lezethelabel.com/collections/pants/products/wow-leg"",
        ""message"": ""Empowering Women & Defying Traditional Work-Wear\ud83d\udc9e\nShop our Eco Friendly Pants Now! \n>> http://bit.ly/Wow-Pants <<"",
        ""name"": ""Empowering & Defying Traditional Workwear\ud83d\udc96""
    },
    ""page_id"": ""233184620523144""
}",Empowering & Defying Traditional Workwear💖
78,23843201214990483,Ad1_Elementalist_behind the scene,Environmentalist_AUS,CM_WC_2019,,0,0,33,0.185294,8.235294,2019-01-25,2019-02-23,765,0,6.3,4,23843236782430483,23843215049630483,ACTIVE,"<Targeting> {
    ""age_max"": 55,
    ""age_min"": 18,
    ""audience_network_positions"": [
        ""instream_video""
    ],
    ""custom_audiences"": [
        {
            ""id"": ""23843214903300483"",
            ""name"": ""Web Visit 180 day  - w/o Purchase in Last 30""
        }
    ],
    ""device_platforms"": [
        ""mobile"",
        ""desktop""
    ],
    ""facebook_positions"": [
        ""feed"",
        ""right_hand_column"",
        ""suggested_video"",
        ""marketplace""
    ],
    ""flexible_spec"": [
        {
            ""interests"": [
                {
                    ""id"": ""6003172273055"",
                    ""name"": ""Sustainability""
                },
                {
                    ""id"": ""6003288328927"",
                    ""name"": ""Ethical consumerism""
                }
            ]
        }
    ],
    ""geo_locations"": {
        ""countries"": [
            ""US""
        ],
        ""location_types"": [
            ""home""
        ]
    },
    ""messenger_positions"": [
        ""messenger_home""
    ],
    ""publisher_platforms"": [
        ""facebook"",
        ""audience_network"",
        ""messenger""
    ]
}",23843242223890483,https://scontent.xx.fbcdn.net/v/t45.1600-4/53004122_23843242182780483_6602164963668656128_n.png?_nc_cat=103&_nc_ht=scontent.xx&oh=f9aaf1eb80bf6fe9640975a231fc73bc&oe=5D1AE057,"<AdCreativeObjectStorySpec> {
    ""link_data"": {
        ""attachment_style"": ""link"",
        ""call_to_action"": {
            ""type"": ""SHOP_NOW""
        },
        ""image_crops"": {
            ""100x100"": [
                [
                    0,
                    509
                ],
                [
                    1024,
                    1533
                ]
            ]
        },
        ""image_hash"": ""5a561d92cb88ba2205c7b396d36d3656"",
        ""link"": ""https://lezethelabel.com/collections/pants/products/wow-leg"",
        ""message"": ""The Wow Pants are made to empower women and defy traditional work-wear! \ud83d\udc9e\n\n\u2705Flattering Waistband\n\u2705Comfort of Pajamas\n\u2705Wrinkle Resistant\n\nShop our Eco Friendly Pants Now! \n>> http://bit.ly/Wow-Pants <<"",
        ""name"": ""Pants you feel good in - and good about.\ud83d\udc96""
    },
    ""page_id"": ""233184620523144""
}",Pants you feel good in - and good about.💖
79,23843201241690483,Ad1_Elementalist_behind the scene,Environmentalist_CA,CM_WC_2019 - CBO Auto Bid,1.0,0,0,43,0.216957,4.129086,2019-01-25,2019-02-23,2417,0,9.98,5,23843041829990483,23843218748670483,PAUSED,"<Targeting> {
    ""age_max"": 65,
    ""age_min"": 25,
    ""custom_audiences"": [
        {
            ""id"": ""23842912550740483"",
            ""name"": ""Lookalike (CA, 1%) - People who like LEZ\u00c9 the Label""
        },
        {
            ""id"": ""23843024519130483"",
            ""name"": ""Lookalike (CAD, 1%) Paying shopify customers""
        },
        {
            ""id"": ""23843040240630483"",
            ""name"": ""Lookalike (CA, 1%) - 1st_KS_subscribed_members""
        },
        {
            ""id"": ""23843040242680483"",
            ""name"": ""Lookalike (CA, 1%) - 2nd_KS_subscribed_members""
        }
    ],
    ""device_platforms"": [
        ""mobile"",
        ""desktop""
    ],
    ""genders"": [
        2
    ],
    ""geo_locations"": {
        ""countries"": [
            ""CA""
        ],
        ""location_types"": [
            ""home""
        ]
    },
    ""instagram_positions"": [
        ""stream"",
        ""story""
    ],
    ""publisher_platforms"": [
        ""instagram""
    ],
    ""targeting_optimization"": ""none""
}",23843242223370483,https://scontent.xx.fbcdn.net/v/t45.1600-4/53004122_23843242182780483_6602164963668656128_n.png?_nc_cat=103&_nc_ht=scontent.xx&oh=f9aaf1eb80bf6fe9640975a231fc73bc&oe=5D1AE057,"<AdCreativeObjectStorySpec> {
    ""instagram_actor_id"": ""1359743614102067"",
    ""link_data"": {
        ""attachment_style"": ""link"",
        ""call_to_action"": {
            ""type"": ""SHOP_NOW""
        },
        ""image_crops"": {
            ""100x100"": [
                [
                    0,
                    509
                ],
                [
                    1024,
                    1533
                ]
            ]
        },
        ""image_hash"": ""5a561d92cb88ba2205c7b396d36d3656"",
        ""link"": ""https://lezethelabel.com/collections/pants/products/wow-leg"",
        ""message"": ""Empowering Women & Defying Traditional Work-Wear\ud83d\udc9e\nShop our Eco Friendly Pants Now! \n>> http://bit.ly/Wow-Pants <<"",
        ""name"": ""Empowering & Defying Traditional Workwear\ud83d\udc96""
    },
    ""page_id"": ""233184620523144""
}",Empowering & Defying Traditional Workwear💖
80,23843201241780483,Ad1_Elementalist_behind the scene - Copy,LLA 3%_CA_IG Engagement Post and Ad 365 days_IG Only - Website,CM_WC_2019 - CBO Auto Bid,,0,0,2,0.28,7.887324,2019-01-25,2019-02-23,71,0,0.56,0,23843236764020483,23843236763590483,ACTIVE,"<Targeting> {
    ""age_max"": 55,
    ""age_min"": 30,
    ""device_platforms"": [
        ""mobile"",
        ""desktop""
    ],
    ""facebook_positions"": [
        ""feed"",
        ""right_hand_column"",
        ""story""
    ],
    ""flexible_spec"": [
        {
            ""interests"": [
                {
                    ""id"": ""6003350444639"",
                    ""name"": ""J.Crew""
                }
            ]
        },
        {
            ""behaviors"": [
                {
                    ""id"": ""6071631541183"",
                    ""name"": ""Engaged Shoppers""
                }
            ]
        }
    ],
    ""genders"": [
        2
    ],
    ""geo_locations"": {
        ""countries"": [
            ""CA""
        ],
        ""location_types"": [
            ""home"",
            ""recent""
        ]
    },
    ""instagram_positions"": [
        ""stream"",
        ""story""
    ],
    ""publisher_platforms"": [
        ""facebook"",
        ""instagram""
    ]
}",23843242223360483,https://scontent.xx.fbcdn.net/v/t45.1600-4/53004122_23843242182780483_6602164963668656128_n.png?_nc_cat=103&_nc_ht=scontent.xx&oh=f9aaf1eb80bf6fe9640975a231fc73bc&oe=5D1AE057,"<AdCreativeObjectStorySpec> {
    ""instagram_actor_id"": ""1359743614102067"",
    ""link_data"": {
        ""attachment_style"": ""link"",
        ""call_to_action"": {
            ""type"": ""SHOP_NOW""
        },
        ""image_crops"": {
            ""100x100"": [
                [
                    0,
                    509
                ],
                [
                    1024,
                    1533
                ]
            ]
        },
        ""image_hash"": ""5a561d92cb88ba2205c7b396d36d3656"",
        ""link"": ""https://lezethelabel.com/collections/pants/products/wow-leg"",
        ""message"": ""The Wow Pants are made to empower women and defy traditional work-wear! \ud83d\udc9e\nShop our Eco Friendly Pants Now! \n>> http://bit.ly/Wow-Pants <<"",
        ""name"": ""Pants you feel good in - and good about.\ud83d\udc96""
    },
    ""page_id"": ""233184620523144""
}",Pants you feel good in - and good about.💖
81,23843193494480483,Founder_Video,Engagement_Cold targeting_US - 1% Purchases,CM_Engagement_01/2019_US,,0,0,29,0.070968,3.432137,2019-01-25,2019-02-23,641,0,2.2,8,23843236764430483,23843236762960483,ACTIVE,"<Targeting> {
    ""age_max"": 55,
    ""age_min"": 30,
    ""device_platforms"": [
        ""mobile"",
        ""desktop""
    ],
    ""facebook_positions"": [
        ""feed"",
        ""right_hand_column"",
        ""story""
    ],
    ""flexible_spec"": [
        {
            ""interests"": [
                {
                    ""id"": ""6003350444639"",
                    ""name"": ""J.Crew""
                }
            ]
        },
        {
            ""behaviors"": [
                {
                    ""id"": ""6071631541183"",
                    ""name"": ""Engaged Shoppers""
                }
            ]
        }
    ],
    ""genders"": [
        2
    ],
    ""geo_locations"": {
        ""countries"": [
            ""CA""
        ],
        ""location_types"": [
            ""home"",
            ""recent""
        ]
    },
    ""instagram_positions"": [
        ""stream"",
        ""story""
    ],
    ""publisher_platforms"": [
        ""facebook"",
        ""instagram""
    ]
}",23843242223060483,https://scontent.xx.fbcdn.net/v/t45.1600-4/53004122_23843242182780483_6602164963668656128_n.png?_nc_cat=103&_nc_ht=scontent.xx&oh=f9aaf1eb80bf6fe9640975a231fc73bc&oe=5D1AE057,"<AdCreativeObjectStorySpec> {
    ""link_data"": {
        ""attachment_style"": ""link"",
        ""call_to_action"": {
            ""type"": ""SHOP_NOW""
        },
        ""image_crops"": {
            ""100x100"": [
                [
                    0,
                    509
                ],
                [
                    1024,
                    1533
                ]
            ]
        },
        ""image_hash"": ""5a561d92cb88ba2205c7b396d36d3656"",
        ""link"": ""https://lezethelabel.com/collections/pants/products/wow-leg"",
        ""message"": ""The Wow Pants are made to empower women and defy traditional work-wear! \ud83d\udc9e\n\n\u2705Flattering Waistband\n\u2705Comfort of Pajamas\n\u2705Wrinkle Resistant\n\nShop our Eco Friendly Pants Now! \n>> http://bit.ly/Wow-Pants <<"",
        ""name"": ""Empowering & Defying Traditional Work-Wear\ud83d\udc96""
    },
    ""page_id"": ""233184620523144""
}",Empowering & Defying Traditional Work-Wear💖
82,23843201241980483,Ad1_Elementalist_behind the scene,Environmentalist_US,CM_WC_2019 - CBO Auto Bid,,0,0,26,0.159667,7.917355,2019-01-25,2019-02-23,605,0,4.79,8,23843236764110483,23843236763620483,ACTIVE,"<Targeting> {
    ""age_max"": 55,
    ""age_min"": 30,
    ""device_platforms"": [
        ""mobile"",
        ""desktop""
    ],
    ""facebook_positions"": [
        ""feed"",
        ""right_hand_column"",
        ""story""
    ],
    ""flexible_spec"": [
        {
            ""interests"": [
                {
                    ""id"": ""6003350444639"",
                    ""name"": ""J.Crew""
                }
            ]
        },
        {
            ""behaviors"": [
                {
                    ""id"": ""6071631541183"",
                    ""name"": ""Engaged Shoppers""
                }
            ]
        }
    ],
    ""genders"": [
        2
    ],
    ""geo_locations"": {
        ""countries"": [
            ""GB""
        ],
        ""location_types"": [
            ""home"",
            ""recent""
        ]
    },
    ""instagram_positions"": [
        ""stream"",
        ""story""
    ],
    ""publisher_platforms"": [
        ""facebook"",
        ""instagram""
    ]
}",23843242223050483,https://scontent.xx.fbcdn.net/v/t45.1600-4/53004122_23843242182780483_6602164963668656128_n.png?_nc_cat=103&_nc_ht=scontent.xx&oh=f9aaf1eb80bf6fe9640975a231fc73bc&oe=5D1AE057,"<AdCreativeObjectStorySpec> {
    ""instagram_actor_id"": ""1359743614102067"",
    ""link_data"": {
        ""attachment_style"": ""link"",
        ""call_to_action"": {
            ""type"": ""SHOP_NOW""
        },
        ""image_crops"": {
            ""100x100"": [
                [
                    0,
                    509
                ],
                [
                    1024,
                    1533
                ]
            ]
        },
        ""image_hash"": ""5a561d92cb88ba2205c7b396d36d3656"",
        ""link"": ""https://lezethelabel.com/collections/pants/products/wow-leg"",
        ""message"": ""The Wow Pants are made to empower women and defy traditional work-wear! \ud83d\udc9e\nShop our Eco Friendly Pants Now! \n>> http://bit.ly/Wow-Pants <<"",
        ""name"": ""Pants you feel good in - and good about.\ud83d\udc96""
    },
    ""page_id"": ""233184620523144""
}",Pants you feel good in - and good about.💖
83,23843201241990483,Ad1_Elementalist_behind the scene,Environmentalist_AUS,CM_WC_2019 - CBO Auto Bid,,0,0,70,0.151333,5.889984,2019-01-25,2019-02-23,1927,0,11.35,9,23843236763850483,23843236763580483,ACTIVE,"<Targeting> {
    ""age_max"": 55,
    ""age_min"": 30,
    ""device_platforms"": [
        ""mobile"",
        ""desktop""
    ],
    ""facebook_positions"": [
        ""feed"",
        ""right_hand_column"",
        ""suggested_video"",
        ""story""
    ],
    ""flexible_spec"": [
        {
            ""interests"": [
                {
                    ""id"": ""6003350444639"",
                    ""name"": ""J.Crew""
                }
            ]
        },
        {
            ""behaviors"": [
                {
                    ""id"": ""6071631541183"",
                    ""name"": ""Engaged Shoppers""
                }
            ]
        }
    ],
    ""genders"": [
        2
    ],
    ""geo_locations"": {
        ""countries"": [
            ""AU""
        ],
        ""location_types"": [
            ""home"",
            ""recent""
        ]
    },
    ""instagram_positions"": [
        ""stream"",
        ""story""
    ],
    ""publisher_platforms"": [
        ""facebook"",
        ""instagram""
    ]
}",23843242222840483,https://scontent.xx.fbcdn.net/v/t45.1600-4/53004122_23843242182780483_6602164963668656128_n.png?_nc_cat=103&_nc_ht=scontent.xx&oh=f9aaf1eb80bf6fe9640975a231fc73bc&oe=5D1AE057,"<AdCreativeObjectStorySpec> {
    ""instagram_actor_id"": ""1359743614102067"",
    ""link_data"": {
        ""attachment_style"": ""link"",
        ""call_to_action"": {
            ""type"": ""SHOP_NOW""
        },
        ""image_crops"": {
            ""100x100"": [
                [
                    0,
                    509
                ],
                [
                    1024,
                    1533
                ]
            ]
        },
        ""image_hash"": ""5a561d92cb88ba2205c7b396d36d3656"",
        ""link"": ""https://lezethelabel.com/collections/pants/products/wow-leg"",
        ""message"": ""The Wow Pants are made to empower women and defy traditional work-wear! \ud83d\udc9e\nShop our Eco Friendly Pants Now! \n>> http://bit.ly/Wow-Pants <<"",
        ""name"": ""Pants you feel good in - and good about.\ud83d\udc96""
    },
    ""page_id"": ""233184620523144""
}",Pants you feel good in - and good about.💖
